loan_id,pd_score,risk_decile,credit_decision,scored_at,model_version
LOAN_002484,0.7287619,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002486,0.57582957,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002488,0.48835382,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002491,0.47727644,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002497,0.33998227,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002516,0.7170247,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002531,0.35222313,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002546,0.6216414,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002552,0.78465265,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002561,0.25637448,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002562,0.89200705,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002569,0.6548425,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002582,0.8649212,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002586,0.5480009,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002599,0.48444897,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002601,0.7522274,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002607,0.78747845,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002635,0.8880748,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002642,0.8374454,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002645,0.9076529,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002647,0.44549224,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002656,0.7752126,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002659,0.18968263,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002665,0.8407738,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002669,0.79722524,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002674,0.25627217,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002687,0.8877701,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002695,0.69863015,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002696,0.3264871,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002698,0.6012566,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002699,0.43607566,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002702,0.23743466,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002713,0.45176464,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002729,0.58793956,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002751,0.71106786,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002766,0.8553668,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002771,0.81060994,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002780,0.49892762,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002781,0.28984642,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002787,0.8146638,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002798,0.8029711,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002810,0.8761984,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002837,0.26170826,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002841,0.21624458,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002848,0.80127805,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002854,0.8245795,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002857,0.70013994,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002866,0.8406807,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002867,0.7964901,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002884,0.41896316,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002888,0.6967687,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002889,0.7708077,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002900,0.78488046,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002907,0.4045994,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002908,0.78521305,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002917,0.8583565,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002920,0.40518788,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002932,0.79049164,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002934,0.76041114,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002939,0.86671406,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002941,0.710903,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002953,0.820769,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002954,0.19688427,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002959,0.6499667,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002962,0.84664655,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002980,0.7723263,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_002997,0.28607497,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003022,0.2409398,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003041,0.2617963,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003043,0.35669065,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003053,0.721075,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003061,0.7570079,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003073,0.3503634,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003083,0.8737861,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003087,0.7937776,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003092,0.5860138,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003103,0.8272272,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003105,0.52368695,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003114,0.2803627,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003117,0.46671477,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003123,0.8179923,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003125,0.33484313,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003136,0.83241624,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003152,0.38566473,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003156,0.53727674,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003161,0.6898555,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003163,0.8462223,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003181,0.6760887,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003185,0.47008145,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003197,0.5368938,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003202,0.6674372,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003208,0.7530801,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003214,0.82681787,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003216,0.32349026,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003218,0.62242126,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003221,0.6317846,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003222,0.48334995,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003226,0.55131793,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003227,0.7975985,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003228,0.3940425,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003236,0.4194231,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003247,0.51834077,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003266,0.5579694,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003269,0.5371482,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003274,0.2439662,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003275,0.8452256,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003278,0.5094457,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003287,0.77027375,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003295,0.41298917,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003299,0.8350804,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003302,0.6281187,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003310,0.20204684,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003316,0.24443625,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003325,0.8324421,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003335,0.70887935,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003337,0.33798718,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003343,0.43094888,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003346,0.44582087,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003349,0.46925664,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003363,0.6552341,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003368,0.4491028,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003384,0.81694895,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003388,0.8254996,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003389,0.7028236,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003390,0.46202198,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003391,0.61446416,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003392,0.7084191,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003407,0.42078626,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003408,0.6124733,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003415,0.71773964,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003424,0.55610037,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003437,0.78526425,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003441,0.78266245,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003442,0.70293176,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003448,0.5810953,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003458,0.7069148,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003463,0.82103026,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003474,0.84009707,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003500,0.8107441,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003513,0.50023264,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003518,0.25858593,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003527,0.4338485,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003535,0.34098488,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003538,0.19362389,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003540,0.40682492,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003548,0.3637774,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003556,0.41941068,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003568,0.8312911,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003571,0.690188,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003574,0.56026125,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003576,0.73660004,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003583,0.7516644,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003590,0.6396537,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003591,0.27899355,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003594,0.5706065,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003630,0.3335468,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003639,0.4164072,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003644,0.76938653,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003666,0.2764405,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003680,0.5255884,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003695,0.2677531,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003696,0.7925698,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003698,0.4020932,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003699,0.7989588,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003701,0.77885675,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003707,0.56876415,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003709,0.46833977,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003712,0.27989715,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003720,0.35688716,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003743,0.5650447,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003754,0.39801398,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003755,0.70063525,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003766,0.6184831,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003775,0.6018694,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003781,0.78523535,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003785,0.686794,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003787,0.8051258,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003789,0.5207392,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003816,0.5080009,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003819,0.7755948,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003831,0.7979894,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003841,0.561441,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003846,0.82099104,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003855,0.7885376,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003862,0.83100134,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003865,0.44893128,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003869,0.72234577,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003872,0.62459004,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003880,0.41181675,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003906,0.89215267,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003913,0.8100606,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003918,0.308929,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003934,0.5930542,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003942,0.74541765,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003951,0.26278895,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003954,0.84968835,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003957,0.751727,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003961,0.8285528,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003962,0.73324215,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003967,0.7930886,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_003990,0.59111506,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004010,0.39162457,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004011,0.335136,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004018,0.78098667,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004032,0.71742064,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004038,0.25330636,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004044,0.6628951,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004046,0.30406305,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004052,0.8573563,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004057,0.3358007,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004063,0.84801686,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004072,0.8461583,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004074,0.46260014,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004076,0.72342163,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004078,0.8057337,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004079,0.416881,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004087,0.6993663,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004089,0.53943324,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004094,0.483586,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004099,0.3054813,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004107,0.7573554,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004121,0.5105957,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004122,0.21561196,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004127,0.673822,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004130,0.6133641,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004133,0.59316206,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004137,0.7726205,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004140,0.34961224,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004164,0.8626841,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004175,0.31017733,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004182,0.74510086,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004198,0.3993809,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004222,0.7654574,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004228,0.87421983,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004245,0.50769114,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004255,0.7643658,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004260,0.50138783,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004273,0.8756801,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004277,0.790495,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004280,0.7664064,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004283,0.74998206,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004302,0.6948522,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004334,0.6959806,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004338,0.49288598,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004356,0.60601896,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004357,0.90390587,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004360,0.52245754,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004361,0.80766094,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004368,0.4032749,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004378,0.60448676,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004384,0.3206075,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004388,0.8405989,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004394,0.7151124,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004397,0.8269248,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004403,0.8433611,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004404,0.23185126,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004407,0.8222783,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004426,0.8855416,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004428,0.4731792,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004429,0.7755867,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004448,0.74416196,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004459,0.5500158,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004460,0.75462586,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004461,0.6092153,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004469,0.7991142,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004471,0.46865737,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004473,0.3152554,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004484,0.85069877,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004491,0.4464771,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004494,0.8277963,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004505,0.8192844,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004511,0.6402527,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004515,0.5350307,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004528,0.84780174,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004529,0.3791817,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004539,0.7320762,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004549,0.440769,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004568,0.77891797,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004570,0.3916156,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004577,0.41180757,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004583,0.813774,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004591,0.68981487,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004603,0.45167616,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004609,0.8375233,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004628,0.69725615,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004630,0.37076685,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004634,0.3067924,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004652,0.75523794,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004653,0.767289,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004655,0.3426252,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004657,0.69977576,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004662,0.46769953,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004663,0.824079,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004682,0.4069758,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004684,0.51458585,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004699,0.28247714,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004708,0.70657074,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004715,0.4859558,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004725,0.28633192,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004728,0.7177417,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004730,0.693044,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004736,0.2692164,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004760,0.8513115,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004797,0.5948925,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004799,0.45900553,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004814,0.29031122,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004816,0.34746885,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004825,0.84425706,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004837,0.41967544,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004840,0.7854003,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004848,0.5058979,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004849,0.265555,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004856,0.4253404,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004862,0.770743,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004878,0.6131043,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004879,0.6160917,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004887,0.7644341,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004890,0.6881683,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004900,0.3797261,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004905,0.45549157,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004908,0.81306607,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004909,0.466894,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004911,0.3437297,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004914,0.8329638,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_004920,0.4313412,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
